[2026-07-25T19:58:31.666Z] [API] GET /fortnite -> 200 | {"duration":"1690ms"}
[2026-07-25T21:13:39.930Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.075Z] [API] GET /fortnite -> 503 | {"duration":"244ms"}
[2026-07-25T21:13:40.075Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.078Z] [API] GET /fortnite -> 503 | {"duration":"251ms"}
[2026-07-25T21:13:40.078Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.182Z] [API] GET /fortnite -> 503 | {"duration":"225ms"}
[2026-07-25T21:13:40.183Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.220Z] [API] GET /fortnite -> 503 | {"duration":"284ms"}
[2026-07-25T21:13:40.220Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.274Z] [API] GET /fortnite -> 503 | {"duration":"267ms"}
[2026-07-25T21:13:40.275Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.278Z] [API] GET /fortnite -> 503 | {"duration":"267ms"}
[2026-07-25T21:13:40.278Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.324Z] [API] GET /fortnite -> 503 | {"duration":"246ms"}
[2026-07-25T21:13:40.325Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.362Z] [API] GET /fortnite -> 503 | {"duration":"266ms"}
[2026-07-25T21:13:40.362Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.468Z] [API] GET /fortnite -> 503 | {"duration":"262ms"}
[2026-07-25T21:13:40.469Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.511Z] [API] GET /fortnite -> 503 | {"duration":"208ms"}
[2026-07-25T21:13:40.511Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.575Z] [API] GET /fortnite -> 503 | {"duration":"246ms"}
[2026-07-25T21:13:40.575Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.663Z] [API] GET /fortnite -> 503 | {"duration":"463ms"}
[2026-07-25T21:13:40.664Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.673Z] [API] GET /fortnite -> 503 | {"duration":"221ms"}
[2026-07-25T21:13:40.674Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.676Z] [API] GET /fortnite -> 503 | {"duration":"230ms"}
[2026-07-25T21:13:40.676Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.726Z] [API] GET /fortnite -> 503 | {"duration":"218ms"}
[2026-07-25T21:13:40.726Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.775Z] [API] GET /fortnite -> 503 | {"duration":"223ms"}
[2026-07-25T21:13:40.775Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.795Z] [API] GET /fortnite -> 503 | {"duration":"241ms"}
[2026-07-25T21:13:40.796Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.806Z] [API] GET /fortnite -> 503 | {"duration":"225ms"}
[2026-07-25T21:13:40.807Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.893Z] [API] GET /fortnite -> 503 | {"duration":"272ms"}
[2026-07-25T21:13:40.893Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:40.896Z] [API] GET /fortnite -> 503 | {"duration":"240ms"}
[2026-07-25T21:13:40.897Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.024Z] [API] GET /fortnite -> 503 | {"duration":"285ms"}
[2026-07-25T21:13:41.025Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.062Z] [API] GET /fortnite -> 503 | {"duration":"249ms"}
[2026-07-25T21:13:41.062Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.178Z] [API] GET /fortnite -> 503 | {"duration":"301ms"}
[2026-07-25T21:13:41.178Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.259Z] [API] GET /fortnite -> 503 | {"duration":"313ms"}
[2026-07-25T21:13:41.259Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.261Z] [API] GET /fortnite -> 503 | {"duration":"236ms"}
[2026-07-25T21:13:41.261Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.295Z] [API] GET /fortnite -> 503 | {"duration":"247ms"}
[2026-07-25T21:13:41.295Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.332Z] [API] GET /fortnite -> 503 | {"duration":"240ms"}
[2026-07-25T21:13:41.332Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.338Z] [API] GET /fortnite -> 503 | {"duration":"231ms"}
[2026-07-25T21:13:41.338Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.356Z] [API] GET /fortnite -> 503 | {"duration":"218ms"}
[2026-07-25T21:13:41.357Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.401Z] [API] GET /fortnite -> 503 | {"duration":"228ms"}
[2026-07-25T21:13:41.401Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.492Z] [API] GET /fortnite -> 503 | {"duration":"248ms"}
[2026-07-25T21:13:41.493Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.573Z] [API] GET /fortnite -> 503 | {"duration":"268ms"}
[2026-07-25T21:13:41.573Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.581Z] [API] GET /fortnite -> 503 | {"duration":"242ms"}
[2026-07-25T21:13:41.581Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.630Z] [API] GET /fortnite -> 503 | {"duration":"235ms"}
[2026-07-25T21:13:41.630Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.678Z] [API] GET /fortnite -> 503 | {"duration":"214ms"}
[2026-07-25T21:13:41.678Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.680Z] [API] GET /fortnite -> 503 | {"duration":"213ms"}
[2026-07-25T21:13:41.680Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.719Z] [API] GET /fortnite -> 503 | {"duration":"225ms"}
[2026-07-25T21:13:41.720Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.787Z] [API] GET /fortnite -> 503 | {"duration":"217ms"}
[2026-07-25T21:13:41.787Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.789Z] [API] GET /fortnite -> 503 | {"duration":"218ms"}
[2026-07-25T21:13:41.789Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.832Z] [API] GET /fortnite -> 503 | {"duration":"553ms"}
[2026-07-25T21:13:41.832Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.847Z] [API] GET /fortnite -> 503 | {"duration":"219ms"}
[2026-07-25T21:13:41.847Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.913Z] [API] GET /fortnite -> 503 | {"duration":"245ms"}
[2026-07-25T21:13:41.913Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:41.952Z] [API] GET /fortnite -> 503 | {"duration":"239ms"}
[2026-07-25T21:13:41.952Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:42.018Z] [API] GET /fortnite -> 503 | {"duration":"258ms"}
[2026-07-25T21:13:42.018Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:42.020Z] [API] GET /fortnite -> 503 | {"duration":"236ms"}
[2026-07-25T21:13:42.020Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:42.095Z] [API] GET /fortnite -> 503 | {"duration":"240ms"}
[2026-07-25T21:13:42.095Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:42.130Z] [API] GET /fortnite -> 503 | {"duration":"222ms"}
[2026-07-25T21:13:42.131Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:42.137Z] [API] GET /fortnite -> 503 | {"duration":"230ms"}
[2026-07-25T21:13:42.137Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:42.147Z] [API] GET /fortnite -> 503 | {"duration":"202ms"}
[2026-07-25T21:13:42.147Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:42.206Z] [API] GET /fortnite -> 503 | {"duration":"201ms"}
[2026-07-25T21:13:42.207Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:42.214Z] [API] GET /fortnite -> 503 | {"duration":"209ms"}
[2026-07-25T21:13:42.215Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:42.260Z] [API] GET /fortnite -> 503 | {"duration":"210ms"}
[2026-07-25T21:13:42.260Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:42.288Z] [API] GET /fortnite -> 503 | {"duration":"196ms"}
[2026-07-25T21:13:42.288Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:42.317Z] [API] GET /fortnite -> 503 | {"duration":"196ms"}
[2026-07-25T21:13:42.318Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:16:07.345Z] [API] GET /fortnite -> 200 | {"duration":"2735ms"}
[2026-07-25T21:53:36.635Z] [API] GET /fortnite -> 200 | {"duration":"1232ms"}
